,id,er,player_id,earned_runs
10876,LAN201905280,er,kellj001,0
10877,LAN201905290,er,syndn001,3
10878,LAN201905290,er,gselr001,1
10879,LAN201905290,er,famij001,1
10880,LAN201905290,er,diaze006,4
10881,LAN201905290,er,buehw001,5
10882,LAN201905290,er,baezp001,1
10883,LAN201905290,er,uriaj001,2
10884,LAN201905290,er,garcy001,0
10885,LAN201905290,er,alexs001,0
10886,LAN201905300,er,vargj001,1
10887,LAN201905300,er,santh001,1
10888,LAN201905300,er,gagnd001,0
10889,LAN201905300,er,ryu-h001,0
10890,LAN201905300,er,jansk001,0
10891,LAN201905310,er,arrij001,5
10892,LAN201905310,er,garce001,0
10893,LAN201905310,er,nicaj001,1
10894,LAN201905310,er,maedk001,2
10895,LAN201905310,er,strir001,0
10896,LAN201905310,er,baezp001,0
10897,LAN201905310,er,flord002,1
10898,LAN201905310,er,jansk001,0
10899,LAN201906010,er,alvaj003,0
10900,LAN201906010,er,nicaj001,0
10901,LAN201906010,er,irvic001,2
10902,LAN201906010,er,velav001,0
10903,LAN201906010,er,domis001,0
10904,LAN201906010,er,nerih001,1
10905,LAN201906010,er,kersc001,0
10906,LAN201906010,er,uriaj001,2
10907,LAN201906020,er,piven001,0
10908,LAN201906020,er,velav001,1
10909,LAN201906020,er,garce001,4
10910,LAN201906020,er,riosy001,0
10911,LAN201906020,er,hillr001,0
10912,LAN201906020,er,baezp001,0
10913,LAN201906020,er,kellj001,0
10914,LAN201906130,er,lestj001,6
10915,LAN201906130,er,collt001,1
10916,LAN201906130,er,kintb001,0
10917,LAN201906130,er,kersc001,3
10918,LAN201906130,er,uriaj001,0
10919,LAN201906140,er,hendk001,5
10920,LAN201906140,er,ryank002,0
10921,LAN201906140,er,bracb001,0
10922,LAN201906140,er,montm002,0
10923,LAN201906140,er,strop001,0
10924,LAN201906140,er,hillr001,3
10925,LAN201906140,er,baezp001,0
10926,LAN201906140,er,jansk001,0
10927,LAN201906150,er,darvy001,1
10928,LAN201906150,er,kintb001,0
10929,LAN201906150,er,ryank002,0
10930,LAN201906150,er,strop001,0
10931,LAN201906150,er,buehw001,0
10932,LAN201906150,er,baezp001,0
10933,LAN201906150,er,jansk001,2
10934,LAN201906160,er,quinj001,2
10935,LAN201906160,er,kintb001,0
10936,LAN201906160,er,collt001,0
10937,LAN201906160,er,cishs001,1
10938,LAN201906160,er,ryank002,0
10939,LAN201906160,er,ryu-h001,0
10940,LAN201906160,er,strir001,0
10941,LAN201906160,er,jansk001,0
10942,LAN201906170,er,beedt001,1
10943,LAN201906170,er,dysos001,0
10944,LAN201906170,er,watst001,1
10945,LAN201906170,er,smitw002,0
10946,LAN201906170,er,maedk001,2
10947,LAN201906170,er,uriaj001,0
10948,LAN201906170,er,fergc001,0
10949,LAN201906170,er,garcy001,0
10950,LAN201906180,er,andes002,3
10951,LAN201906180,er,holld003,2
10952,LAN201906180,er,gottt001,4
10953,LAN201906180,er,melam001,0
10954,LAN201906180,er,kersc001,0
10955,LAN201906180,er,flord002,0
10956,LAN201906180,er,kellj001,0
10957,LAN201906190,er,pomed001,7
10958,LAN201906190,er,rodrd001,2
10959,LAN201906190,er,moror001,0
10960,LAN201906190,er,hillr001,0
10961,LAN201906190,er,flord002,0
10962,LAN201906190,er,garcy001,1
10963,LAN201906190,er,fergc001,1
10964,LAN201906190,er,baezp001,0
10965,LAN201906190,er,kellj001,0
10966,LAN201906200,er,bumgm001,6
10967,LAN201906200,er,gottt001,0
10968,LAN201906200,er,holld003,1
10969,LAN201906200,er,dysos001,2
10970,LAN201906200,er,melam001,0
10971,LAN201906200,er,uriaj001,0
10972,LAN201906200,er,charj001,1
10973,LAN201906200,er,strir001,0
10974,LAN201906200,er,sborj002,3
10975,LAN201906200,er,jansk001,1
10976,LAN201906210,er,marqg001,1
10977,LAN201906210,er,diazj006,2
10978,LAN201906210,er,buehw001,2
10979,LAN201906220,er,lambp001,3
10980,LAN201906220,er,mcgej001,0
10981,LAN201906220,er,shawb001,1
10982,LAN201906220,er,estec001,0
10983,LAN201906220,er,daviw001,0
10984,LAN201906220,er,tinoj001,1
10985,LAN201906220,er,ryu-h001,1
10986,LAN201906220,er,garcy001,0
10987,LAN201906220,er,fergc001,1
10988,LAN201906220,er,flord002,0
10989,LAN201906220,er,jansk001,0
10990,LAN201906220,er,baezp001,0
10991,LAN201906220,er,kellj001,0
10992,LAN201906230,er,senza001,2
10993,LAN201906230,er,bettc001,1
10994,LAN201906230,er,mcgej001,0
10995,LAN201906230,er,obers001,0
10996,LAN201906230,er,maedk001,2
10997,LAN201906230,er,baezp001,1
10998,LAN201906230,er,jansk001,0
10999,LAN201907020,er,clart003,3
11000,LAN201907020,er,youna002,0
11001,LAN201907020,er,lopey001,0
11002,LAN201907020,er,chafa001,0
11003,LAN201907020,er,hiray001,0
11004,LAN201907020,er,hollg001,2
11005,LAN201907020,er,mcfat001,0
11006,LAN201907020,er,strir001,4
11007,LAN201907020,er,kellj001,0
11008,LAN201907020,er,baezp001,0
11009,LAN201907020,er,flord002,0
11010,LAN201907020,er,garcy001,0
11011,LAN201907030,er,kellm002,3
11012,LAN201907030,er,andrm001,0
11013,LAN201907030,er,chafa001,0
11014,LAN201907030,er,hollg001,1
11015,LAN201907030,er,hiray001,0
11016,LAN201907030,er,lopey001,1
11017,LAN201907030,er,buehw001,3
11018,LAN201907030,er,baezp001,0
11019,LAN201907030,er,jansk001,1
11020,LAN201907030,er,kellj001,0
11021,LAN201907040,er,lamed001,3
11022,LAN201907040,er,allel002,1
11023,LAN201907040,er,reyeg002,0
11024,LAN201907040,er,ryu-h001,0
11025,LAN201907040,er,flord002,0
11026,LAN201907040,er,rossz001,0
11027,LAN201907040,er,charj001,0
11028,LAN201907050,er,lauee001,1
11029,LAN201907050,er,stamc001,0
11030,LAN201907050,er,yatek001,0
11031,LAN201907050,er,kersc001,1
11032,LAN201907050,er,garcy001,1
11033,LAN201907060,er,paddc001,0
11034,LAN201907060,er,wingt001,0
11035,LAN201907060,er,stamc001,0
11036,LAN201907060,er,yatek001,0
11037,LAN201907060,er,maedk001,3
11038,LAN201907060,er,rossz001,0
11039,LAN201907060,er,kellj001,0
11040,LAN201907070,er,luccj001,3
11041,LAN201907070,er,wingt001,0
11042,LAN201907070,er,stamc001,0
11043,LAN201907070,er,yatek001,0
11044,LAN201907070,er,strir001,4
11045,LAN201907070,er,baezp001,1
11046,LAN201907070,er,flord002,0
11047,LAN201907070,er,charj001,0
11048,LAN201907070,er,uriaj001,0
11049,LAN201907070,er,jansk001,0
11050,LAN201907190,er,gallz001,1
11051,LAN201907190,er,garcj006,0
11052,LAN201907190,er,quijj001,0
11053,LAN201907190,er,chenw001,0
11054,LAN201907190,er,ryu-h001,1
11055,LAN201907190,er,maedk001,0
11056,LAN201907190,er,jansk001,0
11057,LAN201907200,er,alcas001,6
11058,LAN201907200,er,conla001,0
11059,LAN201907200,er,herne002,4
11060,LAN201907200,er,guert001,0
11061,LAN201907200,er,kersc001,0
11062,LAN201907200,er,charj001,2
11063,LAN201907200,er,fergc001,1
11064,LAN201907200,er,garcy001,1
11065,LAN201907200,er,baezp001,0
11066,LAN201907200,er,sadlc002,0
11067,LAN201907210,er,yamaj001,5
11068,LAN201907210,er,chenw001,1
11069,LAN201907210,er,guert001,2
11070,LAN201907210,er,conla001,0
11071,LAN201907210,er,buehw001,0
11072,LAN201907210,er,sadlc002,0
11073,LAN201907210,er,fergc001,0
11074,LAN201907230,er,colet001,0
11075,LAN201907230,er,penaf002,1
11076,LAN201907230,er,mejia001,0
11077,LAN201907230,er,andej005,2
11078,LAN201907230,er,buttt001,0
11079,LAN201907230,er,bedrc001,0
11080,LAN201907230,er,roblh001,1
11081,LAN201907230,er,maedk001,3
11082,LAN201907230,er,uriaj001,1
11083,LAN201907230,er,garcy001,1
11084,LAN201907230,er,charj001,0
11085,LAN201907240,er,barrj003,1
11086,LAN201907240,er,garcl005,1
11087,LAN201907240,er,mejia001,0
11088,LAN201907240,er,colet001,0
11089,LAN201907240,er,bedrc001,0
11090,LAN201907240,er,roblh001,0
11091,LAN201907240,er,strir001,2
11092,LAN201907240,er,charj001,0
11093,LAN201907240,er,sadlc002,0
11094,LAN201907240,er,baezp001,0
11095,LAN201907240,er,jansk001,0
11096,LAN201908010,er,luccj001,4
11097,LAN201908010,er,wingt001,2
11098,LAN201908010,er,morea001,2
11099,LAN201908010,er,kersc001,2
11100,LAN201908010,er,kellj001,0
11101,LAN201908010,er,flord002,0
11102,LAN201908010,er,garcy001,0
11103,LAN201908020,er,lauee001,2
11104,LAN201908020,er,munoa002,0
11105,LAN201908020,er,stamc001,0
11106,LAN201908020,er,yatek001,0
11107,LAN201908020,er,may-d003,3
11108,LAN201908020,er,baezp001,1
11109,LAN201908020,er,sadlc002,0
11110,LAN201908020,er,garcy001,0
11111,LAN201908030,er,quanc001,2
11112,LAN201908030,er,baezm001,0
11113,LAN201908030,er,stram001,0
11114,LAN201908030,er,buehw001,1
11115,LAN201908040,er,paddc001,6
11116,LAN201908040,er,stamc001,1
11117,LAN201908040,er,wingt001,0
11118,LAN201908040,er,munoa002,2
11119,LAN201908040,er,yatek001,1
11120,LAN201908040,er,maedk001,5
11121,LAN201908040,er,kolaa001,0
11122,LAN201908040,er,garcy001,1
11123,LAN201908040,er,uriaj001,1
11124,LAN201908040,er,kellj001,0
11125,LAN201908040,er,charj001,2
11126,LAN201908040,er,baezp001,0
11127,LAN201908050,er,wachm001,6
11128,LAN201908050,er,mejia001,2
11129,LAN201908050,er,helsr001,0
11130,LAN201908050,er,gonst001,0
11131,LAN201908050,er,charj001,0
11132,LAN201908050,er,sadlc002,0
11133,LAN201908060,er,mikom001,2
11134,LAN201908060,er,milla002,1
11135,LAN201908060,er,webbt001,0
11136,LAN201908060,er,kersc001,1
11137,LAN201908060,er,kolaa001,0
11138,LAN201908060,er,baezp001,0
11139,LAN201908060,er,jansk001,0
11140,LAN201908070,er,flahj002,0
11141,LAN201908070,er,gallg001,0
11142,LAN201908070,er,milla002,1
11143,LAN201908070,er,martc006,1
11144,LAN201908070,er,may-d003,1
11145,LAN201908070,er,kolaa001,0
11146,LAN201908070,er,garcy001,0
11147,LAN201908070,er,kellj001,0
11148,LAN201908070,er,sadlc002,0
11149,LAN201908090,er,ray-r002,2
11150,LAN201908090,er,mcfat001,0
11151,LAN201908090,er,ginkk001,0
11152,LAN201908090,er,lopey001,0
11153,LAN201908090,er,chafa001,0
11154,LAN201908090,er,brada001,0
11155,LAN201908090,er,buehw001,0
11156,LAN201908090,er,baezp001,0
11157,LAN201908090,er,kolaa001,0
11158,LAN201908090,er,kellj001,0
11159,LAN201908090,er,jansk001,2
11160,LAN201908090,er,uriaj001,1
11161,LAN201908100,er,youna002,4
11162,LAN201908100,er,ginkk001,0
11163,LAN201908100,er,scotr001,0
11164,LAN201908100,er,lopey001,0
11165,LAN201908100,er,maedk001,0
11166,LAN201908100,er,fergc001,0
11167,LAN201908100,er,kellj001,0
11168,LAN201908100,er,jansk001,0
11169,LAN201908110,er,leakm001,8
11170,LAN201908110,er,andrm001,0
11171,LAN201908110,er,avila001,1
11172,LAN201908110,er,ryu-h001,0
11173,LAN201908110,er,garcy001,1
11174,LAN201908110,er,charj001,2
11175,LAN201908200,er,boshb001,0
11176,LAN201908200,er,reids001,5
11177,LAN201908200,er,ramin001,3
11178,LAN201908200,er,shafj001,4
11179,LAN201908200,er,mayzt001,0
11180,LAN201908200,er,law-d001,0
11181,LAN201908200,er,urenr001,4
11182,LAN201908200,er,kersc001,3
11183,LAN201908200,er,fergc001,0
11184,LAN201908200,er,flord002,0
11185,LAN201908200,er,garcy001,0
11186,LAN201908210,er,fontw001,0
11187,LAN201908210,er,boshb001,0
11188,LAN201908210,er,godlz001,1
11189,LAN201908210,er,gilek001,0
11190,LAN201908210,er,adamj002,0
11191,LAN201908210,er,mayzt001,1
11192,LAN201908210,er,buehw001,0
11193,LAN201908210,er,kellj001,0
11194,LAN201908210,er,jansk001,1
11195,LAN201908210,er,baezp001,0
11196,LAN201908220,er,waguj001,0
11197,LAN201908220,er,adamj002,0
11198,LAN201908220,er,law-d001,3
11199,LAN201908220,er,maedk001,2
11200,LAN201908220,er,fergc001,0
11201,LAN201908220,er,garcy001,0
11202,LAN201908220,er,sadlc002,0
11203,LAN201908230,er,paxtj001,2
11204,LAN201908230,er,kahnt001,0
11205,LAN201908230,er,cortn001,0
11206,LAN201908230,er,ryu-h001,7
11207,LAN201908230,er,kolaa001,0
11208,LAN201908230,er,garcy001,1
11209,LAN201908230,er,fergc001,0
11210,LAN201908230,er,sadlc002,2
11211,LAN201908240,er,sabac001,2
11212,LAN201908240,er,gearc001,0
11213,LAN201908240,er,greec003,0
11214,LAN201908240,er,ottaa001,0
11215,LAN201908240,er,britz001,0
11216,LAN201908240,er,gonst001,1
11217,LAN201908240,er,kellj001,0
11218,LAN201908240,er,baezp001,0
11219,LAN201908240,er,jansk001,0
11220,LAN201908250,er,germd001,1
11221,LAN201908250,er,ottaa001,0
11222,LAN201908250,er,kahnt001,0
11223,LAN201908250,er,britz001,0
11224,LAN201908250,er,chapa001,0
11225,LAN201908250,er,kersc001,3
11226,LAN201908250,er,baezp001,1
11227,LAN201908250,er,kolaa001,0
11228,LAN201909020,er,lambp001,6
11229,LAN201909020,er,almoy001,4
11230,LAN201909020,er,pazoj001,0
11231,LAN201909020,er,tinoj001,1
11232,LAN201909020,er,howas002,0
11233,LAN201909020,er,mcgej001,2
11234,LAN201909020,er,desmi001,0
11235,LAN201909020,er,buehw001,6
11236,LAN201909020,er,maedk001,3
11237,LAN201909030,er,gonzc002,2
11238,LAN201909030,er,shawb001,2
11239,LAN201909030,er,estec001,0
11240,LAN201909030,er,daviw001,1
11241,LAN201909030,er,uriaj001,1
11242,LAN201909030,er,garcy001,1
11243,LAN201909030,er,kolaa001,0
11244,LAN201909030,er,flord002,0
11245,LAN201909030,er,fergc001,0
11246,LAN201909030,er,sadlc002,0
11247,LAN201909030,er,jansk001,1
11248,LAN201909040,er,senza001,5
11249,LAN201909040,er,parsw001,2
11250,LAN201909040,er,johnd005,0
11251,LAN201909040,er,howas002,0
11252,LAN201909040,er,diazj006,0
11253,LAN201909040,er,ryu-h001,3
11254,LAN201909040,er,kolaa001,0
11255,LAN201909040,er,strir001,0
11256,LAN201909040,er,fergc001,0
11257,LAN201909040,er,baezp001,0
11258,LAN201909060,er,samaj001,3
11259,LAN201909060,er,roget002,0
11260,LAN201909060,er,abadf001,0
11261,LAN201909060,er,gustj001,0
11262,LAN201909060,er,smitw002,1
11263,LAN201909060,er,kersc001,3
11264,LAN201909060,er,flord002,2
11265,LAN201909060,er,garcy001,0
11266,LAN201909060,er,kolaa001,0
11267,LAN201909060,er,sadlc002,0
11268,LAN201909060,er,sborj002,0
11269,LAN201909070,er,beedt001,0
11270,LAN201909070,er,andes002,0
11271,LAN201909070,er,roget002,0
11272,LAN201909070,er,suara002,0
11273,LAN201909070,er,coons001,0
11274,LAN201909070,er,abadf001,0
11275,LAN201909070,er,gustj001,0
11276,LAN201909070,er,gonst001,1
11277,LAN201909070,er,fergc001,0
11278,LAN201909070,er,garcy001,0
11279,LAN201909070,er,may-d003,0
11280,LAN201909070,er,kellj001,0
11281,LAN201909070,er,baezp001,0
11282,LAN201909070,er,jansk001,0
11283,LAN201909080,er,rodrd001,2
11284,LAN201909080,er,selms001,0
11285,LAN201909080,er,barrk002,0
11286,LAN201909080,er,peraw002,0
11287,LAN201909080,er,smitb005,0
11288,LAN201909080,er,uriaj001,0
11289,LAN201909080,er,maedk001,0
11290,LAN201909080,er,sadlc002,0
11291,LAN201909080,er,garcy001,0
11292,LAN201909080,er,kolaa001,0
11293,LAN201909080,er,sborj002,0
11294,LAN201909170,er,snelb001,0
11295,LAN201909170,er,drako001,0
11296,LAN201909170,er,pochc001,2
11297,LAN201909170,er,roe-c001,0
11298,LAN201909170,er,anden001,0
11299,LAN201909170,er,fairp001,3
11300,LAN201909170,er,sulsc001,0
11301,LAN201909170,er,kitta001,0
11302,LAN201909170,er,fergc001,1
11303,LAN201909170,er,uriaj001,0
11304,LAN201909170,er,flord002,0
11305,LAN201909170,er,strir001,0
11306,LAN201909170,er,baezp001,1
11307,LAN201909170,er,kolaa001,0
11308,LAN201909170,er,maedk001,3
11309,LAN201909170,er,jansk001,0
11310,LAN201909180,er,mckab001,3
11311,LAN201909180,er,castd002,0
11312,LAN201909180,er,roe-c001,1
11313,LAN201909180,er,drako001,0
11314,LAN201909180,er,anden001,0
11315,LAN201909180,er,kitta001,0
11316,LAN201909180,er,pagae001,1
11317,LAN201909180,er,pochc001,0
11318,LAN201909180,er,fairp001,0
11319,LAN201909180,er,sadlc002,0
11320,LAN201909180,er,flord002,0
11321,LAN201909180,er,uriaj001,0
11322,LAN201909180,er,gonst001,2
11323,LAN201909180,er,garcy001,1
11324,LAN201909180,er,kellj001,0
11325,LAN201909180,er,may-d003,0
11326,LAN201909180,er,jansk001,2
11327,LAN201909180,er,sborj002,2
11328,LAN201909200,er,lambp001,5
11329,LAN201909200,er,howas002,3
11330,LAN201909200,er,parsw001,0
11331,LAN201909200,er,mcgej001,0
11332,LAN201909200,er,daviw001,4
11333,LAN201909200,er,diehp001,0
11334,LAN201909200,er,kersc001,4
11335,LAN201909200,er,maedk001,0
11336,LAN201909200,er,flord002,1
11337,LAN201909200,er,fergc001,0
11338,LAN201909210,er,freek001,0
11339,LAN201909210,er,gonzc002,0
11340,LAN201909210,er,estec001,0
11341,LAN201909210,er,diazj006,0
11342,LAN201909210,er,buehw001,4
11343,LAN201909210,er,uriaj001,0
11344,LAN201909210,er,baezp001,0
11345,LAN201909210,er,maedk001,0
11346,LAN201909210,er,kolaa001,0
11347,LAN201909220,er,senza001,4
11348,LAN201909220,er,mcgej001,1
11349,LAN201909220,er,almoy001,0
11350,LAN201909220,er,johnd005,0
11351,LAN201909220,er,pazoj001,1
11352,LAN201909220,er,harvj001,1
11353,LAN201909220,er,howas002,0
11354,LAN201909220,er,parsw001,0
11355,LAN201909220,er,ryu-h001,3
11356,LAN201909220,er,fergc001,0
11357,LAN201909220,er,may-d003,0
11358,LAN201909220,er,jansk001,1
11359,SFN201904050,er,glast001,0
11360,SFN201904050,er,fontw001,2
11361,SFN201904050,er,kolaa001,0
11362,SFN201904050,er,castd002,0
11363,SFN201904050,er,alvaj004,0
11364,SFN201904050,er,rodrd001,4
11365,SFN201904050,er,bergt001,1
11366,SFN201904050,er,vincn001,0
11367,SFN201904050,er,gottt001,0
11368,SFN201904050,er,melam001,0
11369,SFN201904060,er,stanr002,0
11370,SFN201904060,er,beekj001,2
11371,SFN201904060,er,yarbr001,4
11372,SFN201904060,er,roe-c001,0
11373,SFN201904060,er,samaj001,3
11374,SFN201904060,er,bergt001,0
11375,SFN201904060,er,dysos001,1
11376,SFN201904060,er,watst001,0
11377,SFN201904060,er,moror001,0
11378,SFN201904060,er,smitw002,0
11379,SFN201904070,er,chiry001,0
11380,SFN201904070,er,kolaa001,0
11381,SFN201904070,er,roe-c001,0
11382,SFN201904070,er,castd002,0
11383,SFN201904070,er,alvaj004,0
11384,SFN201904070,er,pomed001,2
11385,SFN201904070,er,gottt001,0
11386,SFN201904070,er,vincn001,1
11387,SFN201904070,er,melam001,0
11388,SFN201904080,er,lauee001,5
11389,SFN201904080,er,wiecb001,0
11390,SFN201904080,er,stamc001,0
11391,SFN201904080,er,yatek001,0
11392,SFN201904080,er,bumgm001,5
11393,SFN201904080,er,moror001,1
11394,SFN201904080,er,dysos001,0
11395,SFN201904090,er,luccj001,7
11396,SFN201904090,er,erlir001,0
11397,SFN201904090,er,warra001,0
11398,SFN201904090,er,holld003,1
11399,SFN201904090,er,gottt001,1
11400,SFN201904090,er,melam001,0
11401,SFN201904100,er,margn001,1
11402,SFN201904100,er,wingt001,0
11403,SFN201904100,er,wiecb001,0
11404,SFN201904100,er,stamc001,0
11405,SFN201904100,er,yatek001,0
11406,SFN201904100,er,rodrd001,2
11407,SFN201904100,er,moror001,0
11408,SFN201904100,er,smitw002,1
11409,SFN201904110,er,grayj003,1
11410,SFN201904110,er,dunnm002,0
11411,SFN201904110,er,johnd005,0
11412,SFN201904110,er,musgh001,0
11413,SFN201904110,er,estec001,0
11414,SFN201904110,er,samaj001,0
11415,SFN201904110,er,watst001,0
11416,SFN201904110,er,smitw002,0
11417,SFN201904120,er,bettc001,2
11418,SFN201904120,er,dunnm002,0
11419,SFN201904120,er,shawb001,0
11420,SFN201904120,er,oh--s001,0
11421,SFN201904120,er,obers001,0
11422,SFN201904120,er,estec001,0
11423,SFN201904120,er,almoy001,0
11424,SFN201904120,er,daviw001,0
11425,SFN201904120,er,musgh001,0
11426,SFN201904120,er,johnd005,1
11427,SFN201904120,er,pomed001,2
11428,SFN201904120,er,moror001,0
11429,SFN201904120,er,dysos001,0
11430,SFN201904120,er,watst001,0
11431,SFN201904120,er,smitw002,0
11432,SFN201904120,er,melam001,0
11433,SFN201904120,er,gottt001,0
11434,SFN201904120,er,vincn001,0
11435,SFN201904120,er,bergt001,0
11436,SFN201904130,er,freek001,3
11437,SFN201904130,er,shawb001,0
11438,SFN201904130,er,oh--s001,2
11439,SFN201904130,er,dunnm002,0
11440,SFN201904130,er,bumgm001,2
11441,SFN201904130,er,moror001,0
11442,SFN201904130,er,dysos001,0
11443,SFN201904140,er,marqg001,0
11444,SFN201904140,er,holld003,4
11445,SFN201904140,er,bergt001,0
11446,SFN201904140,er,gottt001,0
11447,SFN201904140,er,vincn001,0
11448,SFN201904260,er,paxtj001,3
11449,SFN201904260,er,kahnt001,0
11450,SFN201904260,er,britz001,0
11451,SFN201904260,er,ottaa001,0
11452,SFN201904260,er,chapa001,0
11453,SFN201904260,er,bumgm001,5
11454,SFN201904260,er,vincn001,0
11455,SFN201904260,er,dysos001,0
11456,SFN201904260,er,melam001,2
11457,SFN201904270,er,happj001,0
11458,SFN201904270,er,cessl001,4
11459,SFN201904270,er,chapa001,0
11460,SFN201904270,er,holld003,6
11461,SFN201904270,er,gottt001,0
11462,SFN201904270,er,bergt001,0
11463,SFN201904280,er,germd001,4
11464,SFN201904280,er,holdj002,0
11465,SFN201904280,er,kahnt001,0
11466,SFN201904280,er,harvj001,1
11467,SFN201904280,er,rodrd001,4
11468,SFN201904280,er,vincn001,2
11469,SFN201904280,er,dysos001,0
11470,SFN201904280,er,moror001,0
11471,SFN201904280,er,smitw002,3
11472,SFN201904290,er,maedk001,0
11473,SFN201904290,er,alexs001,0
11474,SFN201904290,er,strir001,3
11475,SFN201904290,er,flord002,0
11476,SFN201904290,er,kellj001,0
11477,SFN201904290,er,samaj001,0
11478,SFN201904290,er,watst001,2
11479,SFN201904290,er,dysos001,0
11480,SFN201904290,er,moror001,0
11481,SFN201904290,er,smitw002,0
11482,SFN201904300,er,buehw001,3
11483,SFN201904300,er,flord002,0
11484,SFN201904300,er,garcy001,0
11485,SFN201904300,er,pomed001,3
11486,SFN201904300,er,gottt001,0
11487,SFN201904300,er,blact002,7
11488,SFN201904300,er,bergt001,0
11489,SFN201905010,er,ryu-h001,1
11490,SFN201905010,er,uriaj001,1
11491,SFN201905010,er,baezp001,0
11492,SFN201905010,er,bumgm001,1
11493,SFN201905010,er,moror001,0
11494,SFN201905010,er,watst001,0
11495,SFN201905010,er,smitw002,0
11496,SFN201905100,er,castl003,0
11497,SFN201905100,er,dukez001,0
11498,SFN201905100,er,lorem002,0
11499,SFN201905100,er,peraw002,0
11500,SFN201905100,er,rodrd001,0
11501,SFN201905100,er,vincn001,0
11502,SFN201905100,er,dysos001,0
11503,SFN201905100,er,bergt001,3
11504,SFN201905110,er,desca001,4
11505,SFN201905110,er,stepr002,0
11506,SFN201905110,er,garra001,0
11507,SFN201905110,er,hernd002,0
11508,SFN201905110,er,igler001,0
11509,SFN201905110,er,samaj001,3
11510,SFN201905110,er,gottt001,1
11511,SFN201905110,er,melam001,0
11512,SFN201905110,er,moror001,1
11513,SFN201905110,er,watst001,0
11514,SFN201905110,er,smitw002,0
11515,SFN201905120,er,mahlt001,4
11516,SFN201905120,er,dukez001,0
11517,SFN201905120,er,hernd002,2
11518,SFN201905120,er,bumgm001,3
11519,SFN201905120,er,dysos001,0
11520,SFN201905120,er,moror001,1
11521,SFN201905120,er,watst001,0
11522,SFN201905120,er,smitw002,0
11523,SFN201905140,er,thort002,2
11524,SFN201905140,er,hudsd001,0
11525,SFN201905140,er,mayzt001,0
11526,SFN201905140,er,biagj001,1
11527,SFN201905140,er,gilek001,0
11528,SFN201905140,er,vincn001,3
11529,SFN201905140,er,beedt001,1
11530,SFN201905140,er,gottt001,0
11531,SFN201905140,er,moror001,3
11532,SFN201905140,er,bergt001,0
11533,SFN201905140,er,holld003,0
11534,SFN201905150,er,jacke001,2
11535,SFN201905150,er,teper001,1
11536,SFN201905150,er,mayzt001,0
11537,SFN201905150,er,hudsd001,0
11538,SFN201905150,er,andes002,2
11539,SFN201905150,er,melam001,0
11540,SFN201905150,er,dysos001,0
11541,SFN201905150,er,watst001,0
11542,SFN201905150,er,smitw002,0
11543,SFN201905200,er,sorom001,1
11544,SFN201905200,er,newcs001,0
11545,SFN201905200,er,suara002,3
11546,SFN201905200,er,vincn001,1
11547,SFN201905200,er,holld003,0
11548,SFN201905210,er,tehej001,1
11549,SFN201905210,er,blevj001,0
11550,SFN201905210,er,toust001,0
11551,SFN201905210,er,webbj002,0
11552,SFN201905210,er,jackl001,3
11553,SFN201905210,er,andes002,2
11554,SFN201905210,er,moror001,1
11555,SFN201905210,er,dysos001,0
11556,SFN201905210,er,melam001,0
11557,SFN201905210,er,gottt001,0
11558,SFN201905220,er,friem001,2
11559,SFN201905220,er,swara001,0
11560,SFN201905220,er,winkd001,0
11561,SFN201905220,er,tomlj001,0
11562,SFN201905220,er,samaj001,0
11563,SFN201905220,er,holld003,3
11564,SFN201905230,er,gausk001,3
11565,SFN201905230,er,newcs001,1
11566,SFN201905230,er,webbj002,0
11567,SFN201905230,er,blevj001,0
11568,SFN201905230,er,toust001,0
11569,SFN201905230,er,jackl001,0
11570,SFN201905230,er,bumgm001,2
11571,SFN201905230,er,melam001,0
11572,SFN201905230,er,watst001,2
11573,SFN201905230,er,smitw002,0
11574,SFN201905230,er,dysos001,0
11575,SFN201905230,er,gottt001,0
11576,SFN201905230,er,moror001,1
11577,SFN201905240,er,ray-r002,2
11578,SFN201905240,er,andrm001,0
11579,SFN201905240,er,godlz001,0
11580,SFN201905240,er,pomed001,5
11581,SFN201905240,er,gottt001,3
11582,SFN201905240,er,vincn001,6
11583,SFN201905240,er,holld003,0
11584,SFN201905250,er,clart003,2
11585,SFN201905250,er,chafa001,1
11586,SFN201905250,er,brada001,0
11587,SFN201905250,er,hollg001,0
11588,SFN201905250,er,suara002,7
11589,SFN201905250,er,dysos001,0
11590,SFN201905250,er,rodrd001,0
11591,SFN201905250,er,melam001,0
11592,SFN201905250,er,watst001,0
11593,SFN201905260,er,weavl001,1
11594,SFN201905260,er,mcfat001,1
11595,SFN201905260,er,hiray001,0
11596,SFN201905260,er,lopey001,0
11597,SFN201905260,er,andrm001,0
11598,SFN201905260,er,hollg001,0
11599,SFN201905260,er,andes002,4
11600,SFN201905260,er,moror001,0
11601,SFN201905260,er,coons001,0
11602,SFN201905260,er,smitw002,0
11603,SFN201906070,er,kersc001,2
11604,SFN201906070,er,flord002,0
11605,SFN201906070,er,pomed001,0
11606,SFN201906070,er,moror001,0
11607,SFN201906070,er,dysos001,0
11608,SFN201906070,er,watst001,1
11609,SFN201906070,er,smitw002,0
11610,SFN201906080,er,hillr001,2
11611,SFN201906080,er,uriaj001,0
11612,SFN201906080,er,kellj001,0
11613,SFN201906080,er,garcy001,0
