,id,extra_info
16505,BOS201906110,he was not given enough time to challenge call at 2nd
16506,BOS201906110,Mound Visit
16507,BOS201906120,$Rangers challenged call that Devers was safe at 2nd; call
16508,BOS201906120,was overturned - caught stealing
16509,BOS201906120,Injury Delay
16510,BOS201906120,Mound Visit
16511,BOS201906120,Mound Visit
16512,BOS201906120,Mound Visit
16513,BOS201906120,Mound Visit
16514,BOS201906120,Mound Visit
16515,BOS201906130,Mound Visit
16516,BOS201906130,$Umpire review of ball hit by Pence; call was upheld - double
16517,BOS201906130,Mound Visit
16518,BOS201906130,Mound Visit
16519,BOS201906130,Mound Visit
16520,BOS201906130,$Rangers challenged call that Santana was out at 2nd; call
16521,BOS201906130,was upheld - caught stealing
16522,BOS201906130,Mound Visit
16523,BOS201906130,Mound Visit
16524,BOS201906130,Mound Visit
16525,BOS201906130,Mound Visit
16526,BOS201906130,Mound Visit
16527,BOS201906130,Mound Visit
16528,BOS201906130,$Red Sox challenged call that Mazara was safe at 2nd; call
16529,BOS201906130,was upheld - stolen base
16530,BOS201906130,Mound Visit
16531,BOS201906210,$Red Sox challenged call that Sogar was safe at 2nd; call
16532,BOS201906210,was upheld - stolen base
16533,BOS201906210,Mound Visit
16534,BOS201906210,Mound Visit
16535,BOS201906210,Mound Visit
16536,BOS201906210,Mound Visit
16537,BOS201906210,Mound Visit
16538,BOS201906210,Mound Visit
16539,BOS201906210,Mound Visit
16540,BOS201906210,Mound Visit
16541,BOS201906210,Mound Visit
16542,BOS201906210,Mound Visit
16543,BOS201906210,Mound Visit
16544,BOS201906210,$Blue Jays challenged call that Biggio was out at 2nd; call
16545,BOS201906210,was overturned - stolen base
16546,BOS201906210,Injury Delay
16547,BOS201906210,Mound Visit
16548,BOS201906220,Injury Delay
16549,BOS201906220,Mound Visit
16550,BOS201906220,Mound Visit
16551,BOS201906220,Mound Visit
16552,BOS201906220,Mound Visit
16553,BOS201906220,Mound Visit
16554,BOS201906220,Mound Visit
16555,BOS201906220,Mound Visit
16556,BOS201906220,Mound Visit
16557,BOS201906220,Mound Visit
16558,BOS201906230,Mound Visit
16559,BOS201906230,Mound Visit
16560,BOS201906230,Mound Visit
16561,BOS201906230,$Holt left with an injured leg
16562,BOS201906230,Mound Visit
16563,BOS201906230,Mound Visit
16564,BOS201906240,Mound Visit
16565,BOS201906240,Mound Visit
16566,BOS201906240,Mound Visit
16567,BOS201906240,Mound Visit
16568,BOS201906240,Mound Visit
16569,BOS201906240,Mound Visit
16570,BOS201906240,Mound Visit
16571,BOS201906240,Mound Visit
16572,BOS201906240,Mound Visit
16573,BOS201906240,"$Taylor enters with 3-2 count, completes walk charged"
16574,BOS201906240,to Brewer
16575,BOS201906240,Mound Visit
16576,BOS201906240,Mound Visit
16577,BOS201906240,Mound Visit
16578,BOS201906240,Mound Visit
16579,BOS201906250,Mound Visit
16580,BOS201906250,Injury Delay
16581,BOS201906250,Mound Visit
16582,BOS201906250,Injury Delay
16583,BOS201906250,$Anderson left with injured ankle
16584,BOS201906250,$Red Sox challenged call that Betts was out at 1st; call
16585,BOS201906250,was upheld - out to complete double play
16586,BOS201906250,Mound Visit
16587,BOS201906260,Injury Delay
16588,BOS201906260,$Moncada left with an injured knee
16589,BOS201906260,Mound Visit
16590,BOS201906260,Mound Visit
16591,BOS201906260,Injury Delay
16592,BOS201906260,$Red Sox challenged call at 1st; call was overturned - single
16593,BOS201906260,Mound Visit
16594,BOS201906260,Mound Visit
16595,BOS201906260,Mound Visit
16596,BOS201906260,Mound Visit
16597,BOS201906260,Mound Visit
16598,BOS201906260,$White Sox challenged call that Garcia was out at 2nd; call
16599,BOS201906260,was upheld - caught stealing
16600,BOS201906260,Mound Visit
16601,BOS201906260,$Umpire review of ball hit by Vazquez; call upheld - line out
16602,BOS201906290,"$Game played at London Stadium, London, England"
16603,BOS201906290,Mound Visit
16604,BOS201906290,Mound Visit
16605,BOS201906290,Mound Visit
16606,BOS201906290,Mound Visit
16607,BOS201906290,Mound Visit
16608,BOS201906290,Mound Visit
16609,BOS201906290,Mound Visit
16610,BOS201906290,Mound Visit
16611,BOS201906290,Injury Delay
16612,BOS201906290,Mound Visit
16613,BOS201906290,Mound Visit
16614,BOS201906290,Mound Visit
16615,BOS201906290,$Bogaerts left with injured leg
16616,BOS201906290,Injury Delay
16617,BOS201906290,Injury Delay
16618,BOS201906290,Mound Visit
16619,BOS201906290,$Red Sox challenged call that Bradley was out at 1st; call
16620,BOS201906290,"was overturned - force out, not double play"
16621,BOS201906300,"$Game played at London Stadium, London, England"
16622,BOS201906300,Mound Visit
16623,BOS201906300,Mound Visit
16624,BOS201906300,Mound Visit
16625,BOS201906300,Mound Visit
16626,BOS201906300,Injury Delay
16627,BOS201906300,Mound Visit
16628,BOS201906300,Mound Visit
16629,BOS201906300,Mound Visit
16630,BOS201906300,Mound Visit
16631,BOS201906300,Mound Visit
16632,BOS201906300,Mound Visit
16633,BOS201907120,Mound Visit
16634,BOS201907120,Mound Visit
16635,BOS201907120,Injury Delay
16636,BOS201907120,Mound Visit
16637,BOS201907130,Mound Visit
16638,BOS201907130,Mound Visit
16639,BOS201907130,Mound Visit
16640,BOS201907130,Mound Visit
16641,BOS201907130,Mound Visit
16642,BOS201907130,Mound Visit
16643,BOS201907130,Injury Delay
16644,BOS201907130,$Wright left with injured foot when hit by line drive
16645,BOS201907130,$Muncy ran hard to 2nd on ground ball and continued to 3rd
16646,BOS201907130,when he saw it was not covered and scored on wild throw by
16647,BOS201907130,1bman to 3bman who was trying to get bck to base
16648,BOS201907130,Mound Visit
16649,BOS201907140,"$Originally scored as single, changed to error on 08-01-2019,"
16650,BOS201907140,now 2 runs unearned
16651,BOS201907140,$Dodgers challenged call that Bogaerts was safe at
16652,BOS201907140,home; call was upheld - safe on error
16653,BOS201907140,Mound Visit
16654,BOS201907140,Mound Visit
16655,BOS201907140,Mound Visit
16656,BOS201907140,Mound Visit
16657,BOS201907140,Mound Visit
16658,BOS201907140,Mound Visit
16659,BOS201907140,Mound Visit
16660,BOS201907140,Mound Visit
16661,BOS201907140,Mound Visit
16662,BOS201907140,Injury Delay
16663,BOS201907140,Mound Visit
16664,BOS201907140,$Taylor suffered broken forearm when hit by pitch; went on
16665,BOS201907140,IL next day
16666,BOS201907140,Mound Visit
16667,BOS201907140,Mound Visit
16668,BOS201907140,On-field Delay
16669,BOS201907140,$Pitcher obstructed Bellinger who was ruled safe; error
16670,BOS201907140,"on pitcher, no AB for Bellinger"
16671,BOS201907140,Mound Visit
16672,BOS201907140,Mound Visit
16673,BOS201907140,Mound Visit
16674,BOS201907150,Mound Visit
16675,BOS201907150,Mound Visit
16676,BOS201907150,Mound Visit
16677,BOS201907150,Mound Visit
16678,BOS201907150,Mound Visit
16679,BOS201907150,Mound Visit
16680,BOS201907150,Mound Visit
16681,BOS201907150,"$Originally scored as passed ball, changed to wild pitch"
16682,BOS201907150,"on 07-19-2019, making later run earned"
16683,BOS201907160,Mound Visit
16684,BOS201907160,Mound Visit
16685,BOS201907160,Mound Visit
16686,BOS201907160,Mound Visit
16687,BOS201907160,Mound Visit
16688,BOS201907160,Mound Visit
16689,BOS201907160,Mound Visit
16690,BOS201907160,Mound Visit
16691,BOS201907160,Mound Visit
16692,BOS201907160,Injury Delay
16693,BOS201907160,"$Jansen ran to 2nd on fly ball, took a step toward 3rd but"
16694,BOS201907160,did not retouch base when returning to 1st - out on appeal
16695,BOS201907160,Mound Visit
16696,BOS201907170,Mound Visit
16697,BOS201907170,Mound Visit
16698,BOS201907170,Mound Visit
16699,BOS201907170,Mound Visit
16700,BOS201907170,Mound Visit
16701,BOS201907170,Mound Visit
16702,BOS201907170,Mound Visit
16703,BOS201907170,Mound Visit
16704,BOS201907180,Mound Visit
16705,BOS201907180,Mound Visit
16706,BOS201907180,Mound Visit
16707,BOS201907180,Mound Visit
16708,BOS201907250,Mound Visit
16709,BOS201907250,Mound Visit
16710,BOS201907250,Mound Visit
16711,BOS201907250,"ej,holtb002,P,reybd901,Called third strike"
16712,BOS201907250,$Holt ejected by HP umpire Reyburn for arguing strike 3
16713,BOS201907250,Mound Visit
16714,BOS201907250,Mound Visit
16715,BOS201907250,Mound Visit
16716,BOS201907250,Mound Visit
16717,BOS201907260,Mound Visit
16718,BOS201907260,Mound Visit
16719,BOS201907260,Mound Visit
16720,BOS201907260,Mound Visit
16721,BOS201907260,Mound Visit
16722,BOS201907260,$Yankees challenged call that Benitendi's fly was fair; call
16723,BOS201907260,was upheld - double
16724,BOS201907260,Mound Visit
16725,BOS201907260,Mound Visit
16726,BOS201907260,Mound Visit
16727,BOS201907270,$Umpire review of Benitendi's ball; call was
16728,BOS201907270,upheld - home run
16729,BOS201907270,$Red Sox challenged call that Chavis was out at 2nd; call
16730,BOS201907270,was upheld - single and out stretching
16731,BOS201907270,Mound Visit
16732,BOS201907270,Mound Visit
16733,BOS201907270,Mound Visit
16734,BOS201907270,Mound Visit
16735,BOS201907270,Mound Visit
16736,BOS201907270,Mound Visit
16737,BOS201907270,Mound Visit
16738,BOS201907270,Injury Delay
16739,BOS201907270,Mound Visit
16740,BOS201907270,Mound Visit
16741,BOS201907280,Mound Visit
16742,BOS201907280,Mound Visit
16743,BOS201907280,Mound Visit
16744,BOS201907280,Mound Visit
16745,BOS201907280,Mound Visit
16746,BOS201907280,Mound Visit
16747,BOS201907280,Mound Visit
16748,BOS201907280,Mound Visit
16749,BOS201907300,Mound Visit
16750,BOS201907300,Mound Visit
16751,BOS201907300,Mound Visit
16752,BOS201907300,Mound Visit
16753,BOS201907300,Mound Visit
16754,BOS201907300,Mound Visit
16755,BOS201907300,Mound Visit
16756,BOS201907300,Mound Visit
16757,BOS201907300,Mound Visit
16758,BOS201907300,Mound Visit
16759,BOS201907300,Mound Visit
16760,BOS201907300,Mound Visit
16761,BOS201907300,Mound Visit
16762,BOS201907300,Mound Visit
16763,BOS201907300,Mound Visit
16764,BOS201907310,$Umpire review of ball hit by Meadows; call upheld - homer
16765,BOS201907310,Mound Visit
16766,BOS201907310,Mound Visit
16767,BOS201907310,Mound Visit
16768,BOS201907310,Mound Visit
16769,BOS201907310,Mound Visit
16770,BOS201907310,Mound Visit
16771,BOS201907310,Mound Visit
16772,BOS201907310,Injury Delay
16773,BOS201907310,Injury Delay
16774,BOS201907310,Mound Visit
16775,BOS201908010,$Rays challenged call that Duffy was out at 1st; call was
16776,BOS201908010,overturned - single
16777,BOS201908010,Mound Visit
16778,BOS201908010,Mound Visit
16779,BOS201908010,Mound Visit
16780,BOS201908010,Mound Visit
16781,BOS201908010,Mound Visit
16782,BOS201908010,Mound Visit
16783,BOS201908010,Mound Visit
16784,BOS201908010,$Rays challenged call that Choi was out at 1st; call
16785,BOS201908010,was upheld - out to complete double play
16786,BOS201908050,Mound Visit
16787,BOS201908050,Mound Visit
16788,BOS201908050,$Betts left with injured leg
16789,BOS201908050,Mound Visit
16790,BOS201908050,Mound Visit
16791,BOS201908060,$Red Sox challenged call that Merrifield was safe at 2nd;
16792,BOS201908060,call was overturned - single and out stretching
16793,BOS201908060,Mound Visit
16794,BOS201908060,Mound Visit
16795,BOS201908060,Mound Visit
16796,BOS201908060,Mound Visit
16797,BOS201908070,"Suspend=20190822,,4,4,54"
16798,BOS201908070,$Added ticket sales on day of completion included
16799,BOS201908070,in atendance figure
16800,BOS201908070,Mound Visit
16801,BOS201908070,$Royals challenged call that Hamilton was out at 1st;
16802,BOS201908070,"call overturned - force out, no double play"
16803,BOS201908070,Mound Visit
16804,BOS201908070,Mound Visit
16805,BOS201908070,Mound Visit
16806,BOS201908070,Mound Visit
16807,BOS201908070,Mound Visit
16808,BOS201908070,Mound Visit
16809,BOS201908070,"umpchange,10,umphome,bakej902"
16810,BOS201908070,"umpchange,10,ump1b,carav901"
16811,BOS201908070,"umpchange,10,ump2b,iassd901"
16812,BOS201908070,"umpchange,10,ump3b,wendh902"
16813,BOS201908070,"$Game suspended at this point for rain, completed on"
16814,BOS201908070,08-22-2019 in 12 minutes; Josh Taylor was in game
16815,BOS201908070,when it was suspended and remained in when game
16816,BOS201908070,was resumed; umpires for the completion had worked
16817,BOS201908070,in Boston the day before
16818,BOS201908070,$Hamilton replaced since he is no longer with KC
16819,BOS201908080,Mound Visit
16820,BOS201908090,Mound Visit
16821,BOS201908090,Mound Visit
16822,BOS201908090,Mound Visit
16823,BOS201908090,Mound Visit
16824,BOS201908090,Mound Visit
16825,BOS201908090,Mound Visit
16826,BOS201908090,Mound Visit
16827,BOS201908090,Injury Delay
16828,BOS201908090,$Red Sox challenged call that Chavis was out at 1st; call
16829,BOS201908090,was upheld - ground out
16830,BOS201908100,Injury Delay
16831,BOS201908100,Mound Visit
16832,BOS201908100,Mound Visit
16833,BOS201908100,Mound Visit
16834,BOS201908100,Mound Visit
16835,BOS201908100,Mound Visit
16836,BOS201908100,Mound Visit
16837,BOS201908100,Mound Visit
16838,BOS201908100,Mound Visit
16839,BOS201908100,Mound Visit
16840,BOS201908100,Mound Visit
16841,BOS201908110,Mound Visit
16842,BOS201908110,Mound Visit
16843,BOS201908110,Mound Visit
16844,BOS201908110,Mound Visit
16845,BOS201908110,Mound Visit
16846,BOS201908110,Mound Visit
16847,BOS201908110,Mound Visit
16848,BOS201908110,Mound Visit
16849,BOS201908110,Mound Visit
16850,BOS201908110,$Red Sox challenged call that Upton was safe at 1st; call
16851,BOS201908110,was upheld - safe at 2nd on pickoff attempt
16852,BOS201908110,Mound Visit
16853,BOS201908110,Mound Visit
16854,BOS201908160,Mound Visit
16855,BOS201908160,Mound Visit
16856,BOS201908160,Injury Delay
16857,BOS201908160,Mound Visit
16858,BOS201908160,Mound Visit
16859,BOS201908170,Mound Visit
16860,BOS201908170,Mound Visit
16861,BOS201908170,$Orioles challenged call that Mancini was out at 3rd; call
16862,BOS201908170,upheld - out on fielder's choice
16863,BOS201908170,Mound Visit
16864,BOS201908170,Mound Visit
16865,BOS201908170,Mound Visit
16866,BOS201908170,On-field Delay
16867,BOS201908180,Mound Visit
16868,BOS201908180,Mound Visit
16869,BOS201908180,$Runner interference
16870,BOS201908180,Mound Visit
16871,BOS201908180,Mound Visit
16872,BOS201908180,Mound Visit
16873,BOS201908180,Injury Delay
16874,BOS201908180,Injury Delay
16875,BOS201908180,Mound Visit
16876,BOS201908180,Mound Visit
16877,BOS201908180,Mound Visit
16878,BOS201908200,Mound Visit
16879,BOS201908200,Mound Visit
16880,BOS201908200,On-field Delay
16881,BOS201908200,Mound Visit
16882,BOS201908200,Mound Visit
16883,BOS201908200,Mound Visit
16884,BOS201908210,Mound Visit
16885,BOS201908210,Mound Visit
16886,BOS201908210,Mound Visit
16887,BOS201908210,Injury Delay
16888,BOS201908210,Mound Visit
16889,BOS201908210,Mound Visit
16890,BOS201908210,Mound Visit
16891,BOS201908210,Mound Visit
16892,BOS201909030,Injury Delay
16893,BOS201909030,Mound Visit
16894,BOS201909030,On-field Delay
16895,BOS201909030,Mound Visit
16896,BOS201909030,Mound Visit
16897,BOS201909030,Injury Delay
16898,BOS201909030,Mound Visit
16899,BOS201909030,Mound Visit
16900,BOS201909030,Mound Visit
16901,BOS201909040,Mound Visit
16902,BOS201909040,Mound Visit
16903,BOS201909040,$Red Sox challenged call that ball hit by Vazquez on
16904,BOS201909040,5th pitch was foul; call upheld - foul ball
16905,BOS201909040,Mound Visit
16906,BOS201909040,Mound Visit
16907,BOS201909040,Mound Visit
16908,BOS201909040,$Kepler left with an injured chest
16909,BOS201909040,Mound Visit
16910,BOS201909040,On-field Delay
16911,BOS201909040,"$Twins challenged call that 3rd pitch fo Schoop was foul,"
16912,BOS201909040,claiming he was hit; call upheld - foul ball
16913,BOS201909040,On-field Delay
16914,BOS201909040,On-field Delay
16915,BOS201909040,$Pitch hit HP umpire De Jesus on left hand and 2B umpire
16916,BOS201909040,Bucknor left to don gear and replace him; in the meantime
16917,BOS201909040,De Jesus stayed in game and Bucknor returned to field
16918,BOS201909040,after 4 more pitches
16919,BOS201909040,Mound Visit
16920,BOS201909040,Mound Visit
16921,BOS201909050,Mound Visit
16922,BOS201909050,On-field Delay
16923,BOS201909050,On-field Delay
16924,BOS201909050,Mound Visit
16925,BOS201909050,Mound Visit
16926,BOS201909050,Mound Visit
16927,BOS201909050,Mound Visit
16928,BOS201909050,Mound Visit
16929,BOS201909060,Mound Visit
16930,BOS201909060,Mound Visit
16931,BOS201909060,$Yankees challenged call that Judge was out at 1st; call
16932,BOS201909060,upheld - ground out
16933,BOS201909060,Mound Visit
16934,BOS201909070,Mound Visit
16935,BOS201909070,Mound Visit
16936,BOS201909070,Mound Visit
16937,BOS201909070,Mound Visit
16938,BOS201909070,Mound Visit
16939,BOS201909070,Mound Visit
16940,BOS201909070,Mound Visit
16941,BOS201909070,Mound Visit
16942,BOS201909070,Mound Visit
16943,BOS201909070,On-field Delay
16944,BOS201909080,Mound Visit
16945,BOS201909080,Mound Visit
16946,BOS201909080,Injury Delay
16947,BOS201909080,$Tauchman left with an injured leg
16948,BOS201909080,Mound Visit
16949,BOS201909080,Mound Visit
16950,BOS201909080,Mound Visit
16951,BOS201909080,Mound Visit
16952,BOS201909080,Mound Visit
16953,BOS201909090,Mound Visit
16954,BOS201909090,Mound Visit
16955,BOS201909090,Mound Visit
16956,BOS201909090,$Yankees challenged call that Holt was safe at 1st; call
16957,BOS201909090,overturned - ground out
16958,BOS201909090,Mound Visit
16959,BOS201909090,Mound Visit
16960,BOS201909090,Mound Visit
16961,BOS201909090,Mound Visit
16962,BOS201909170,Mound Visit
16963,BOS201909170,Mound Visit
16964,BOS201909170,$Martinez left with an injured groin
16965,BOS201909170,Injury Delay
16966,BOS201909170,Mound Visit
16967,BOS201909170,Mound Visit
16968,BOS201909170,Mound Visit
16969,BOS201909170,Mound Visit
16970,BOS201909170,Mound Visit
16971,BOS201909170,Mound Visit
16972,BOS201909170,Mound Visit
16973,BOS201909170,Mound Visit
16974,BOS201909170,Mound Visit
16975,BOS201909170,Mound Visit
16976,BOS201909170,Mound Visit
16977,BOS201909170,Mound Visit
16978,BOS201909170,Injury Delay
16979,BOS201909170,Mound Visit
16980,BOS201909170,Mound Visit
16981,BOS201909170,On-field Delay
16982,BOS201909180,Mound Visit
16983,BOS201909180,Mound Visit
16984,BOS201909180,Mound Visit
16985,BOS201909180,Injury Delay
16986,BOS201909180,Mound Visit
16987,BOS201909180,Mound Visit
16988,BOS201909180,Mound Visit
16989,BOS201909180,Mound Visit
16990,BOS201909180,Mound Visit
16991,BOS201909180,$Giants challenged call that Vogt was out at 1st; call
16992,BOS201909180,"overturned - force out, not double play"
16993,BOS201909180,$Umpire review of ball hit by Bradley; call
16994,BOS201909180,"overtured - home run, not double"
16995,BOS201909190,"$Originally scored as error on 2bman, changed to single"
16996,BOS201909190,on 09-26-2019 making Dubon's run now earned
16997,BOS201909190,$Giants challenged call that David was out at 2nd; call
16998,BOS201909190,was upheld - caught stealing
16999,BOS201909190,Injury Delay
17000,BOS201909190,Mound Visit
17001,BOS201909190,Mound Visit
17002,BOS201909190,Mound Visit
17003,BOS201909190,Mound Visit
17004,BOS201909190,Mound Visit
17005,BOS201909190,Mound Visit
17006,BOS201909190,Mound Visit
17007,BOS201909270,Mound Visit
17008,BOS201909270,Mound Visit
17009,BOS201909270,Mound Visit
17010,BOS201909270,Mound Visit
17011,BOS201909270,Mound Visit
17012,BOS201909270,$Orioles challenged call that Bogaerts was safe at 1st; call
17013,BOS201909270,overturned - out on pickoff
17014,BOS201909280,Mound Visit
17015,BOS201909280,Mound Visit
17016,BOS201909280,Mound Visit
17017,BOS201909280,Mound Visit
17018,BOS201909280,Mound Visit
17019,BOS201909280,Mound Visit
17020,BOS201909280,Mound Visit
17021,BOS201909280,Mound Visit
17022,BOS201909280,Mound Visit
17023,BOS201909280,Mound Visit
17024,BOS201909280,Mound Visit
17025,BOS201909280,Mound Visit
17026,BOS201909290,On-field Delay
17027,BOS201909290,Mound Visit
17028,BOS201909290,Mound Visit
17029,BOS201909290,Mound Visit
17030,BOS201909290,Mound Visit
17031,BOS201909290,Mound Visit
17032,BOS201909290,Mound Visit
17033,BOS201909290,Mound Visit
17034,BOS201909290,Mound Visit
17035,BOS201909290,Mound Visit
17036,BOS201909290,$Orioles challenged call that Owings was safe at 2nd;
17037,BOS201909290,call upheld - stolen base
17038,BOS201909290,Mound Visit
17039,MIA201903280,Injury Delay
17040,MIA201903280,Mound Visit
17041,MIA201903280,"$originally scored as single, changed to double on 03-30-2019;"
17042,MIA201903280,error remains for other advances; run scored by McMahon
17043,MIA201903280,changed from unearned to earned
17044,MIA201903280,Mound Visit
17045,MIA201903280,Mound Visit
17046,MIA201903290,Injury Delay
17047,MIA201903290,On-field Delay
17048,MIA201903290,Mound Visit
17049,MIA201903290,$Marlins challenged call that Herrera was out at first; call
17050,MIA201903290,was overturned - single
17051,MIA201903290,Mound Visit
17052,MIA201903290,Mound Visit
17053,MIA201903290,Mound Visit
17054,MIA201903290,Mound Visit
17055,MIA201903290,Mound Visit
17056,MIA201903290,Mound Visit
17057,MIA201903300,Mound Visit
17058,MIA201903300,Mound Visit
17059,MIA201903300,Mound Visit
17060,MIA201903300,Mound Visit
17061,MIA201903300,Mound Visit
17062,MIA201903310,Mound Visit
17063,MIA201903310,Injury Delay
17064,MIA201903310,Mound Visit
17065,MIA201903310,Mound Visit
17066,MIA201904010,Mound Visit
17067,MIA201904010,$Originally a dropped foul error on McNeil on 2nd pitch;
17068,MIA201904010,error removed on 04-0-2-2019
17069,MIA201904010,Mound Visit
17070,MIA201904010,Mound Visit
17071,MIA201904010,Mound Visit
17072,MIA201904010,$Marlins challenged call that Lagares was hit by pitch; call
17073,MIA201904010,was upheld - hit by pitch
17074,MIA201904010,Injury Delay
17075,MIA201904010,Mound Visit
17076,MIA201904010,Mound Visit
17077,MIA201904020,Mound Visit
17078,MIA201904020,$Marlins challenged call that Rosario was safe at 2nd; call was
17079,MIA201904020,upheld - stolen base
17080,MIA201904020,Mound Visit
17081,MIA201904020,Mound Visit
17082,MIA201904020,Mound Visit
17083,MIA201904020,Mound Visit
17084,MIA201904020,Mound Visit
17085,MIA201904030,Mound Visit
17086,MIA201904030,Mound Visit
17087,MIA201904030,Mound Visit
17088,MIA201904030,Mound Visit
17089,MIA201904030,Mound Visit
17090,MIA201904120,Mound Visit
17091,MIA201904120,Mound Visit
17092,MIA201904130,Mound Visit
17093,MIA201904130,Mound Visit
17094,MIA201904130,Mound Visit
17095,MIA201904140,Injury Delay
17096,MIA201904140,Mound Visit
17097,MIA201904140,Mound Visit
17098,MIA201904140,Mound Visit
17099,MIA201904140,Mound Visit
17100,MIA201904140,Mound Visit
17101,MIA201904140,On-field Delay
17102,MIA201904140,Mound Visit
17103,MIA201904140,Mound Visit
17104,MIA201904150,Mound Visit
17105,MIA201904150,Mound Visit
17106,MIA201904150,Mound Visit
17107,MIA201904150,Mound Visit
17108,MIA201904150,$Cubs challenged call that Contreras was out at 2nd; call
17109,MIA201904150,was overturned - safe on fielder's choice
17110,MIA201904150,Mound Visit
17111,MIA201904150,Injury Delay
17112,MIA201904150,$Marlins challenged calls at both 2nd and 1st; both were
17113,MIA201904150,upheld - double play
17114,MIA201904160,Mound Visit
17115,MIA201904160,$Marlins challenged call that Baez was safe at 2nd; call was
17116,MIA201904160,overturned - single and out stretching
17117,MIA201904160,Mound Visit
17118,MIA201904160,Mound Visit
17119,MIA201904160,Mound Visit
17120,MIA201904160,Mound Visit
17121,MIA201904160,Injury Delay
17122,MIA201904170,Mound Visit
17123,MIA201904170,Mound Visit
17124,MIA201904190,$Marlins challenged call that Robles was safe at 2nd; call
17125,MIA201904190,was upheld - stolen base
17126,MIA201904190,Mound Visit
17127,MIA201904190,Mound Visit
17128,MIA201904190,Mound Visit
17129,MIA201904190,Mound Visit
17130,MIA201904190,Mound Visit
17131,MIA201904190,Mound Visit
17132,MIA201904200,Mound Visit
17133,MIA201904200,Mound Visit
17134,MIA201904200,Mound Visit
17135,MIA201904200,Injury Delay
17136,MIA201904200,$Marlins challenged call that Kendrick was safe at 1st; call
17137,MIA201904200,was overturned - ground out
17138,MIA201904200,$Nationals challenged call that Castro was safe at 1st; call
17139,MIA201904200,was overturned - ground out
17140,MIA201904200,Injury Delay
17141,MIA201904200,Mound Visit
17142,MIA201904200,Mound Visit
17143,MIA201904210,Mound Visit
17144,MIA201904210,Mound Visit
17145,MIA201904210,Mound Visit
17146,MIA201904210,Mound Visit
17147,MIA201904210,Mound Visit
17148,MIA201904300,Mound Visit
17149,MIA201904300,Mound Visit
17150,MIA201904300,Injury Delay
17151,MIA201904300,Mound Visit
17152,MIA201904300,Mound Visit
17153,MIA201904300,Mound Visit
17154,MIA201904300,Mound Visit
17155,MIA201905010,Injury Delay
17156,MIA201905010,$Kluber hit with line drive and suffered broken right
17157,MIA201905010,ulna
17158,MIA201905010,Mound Visit
17159,MIA201905010,Mound Visit
17160,MIA201905030,Mound Visit
17161,MIA201905030,On-field Delay
17162,MIA201905030,"ej,gausk001,P,nelsj901,Throwing behind batter"
17163,MIA201905030,$Gausman ejected by HP umpire Nelson for throwing first
17164,MIA201905030,first pitch behind Urena
17165,MIA201905030,Mound Visit
17166,MIA201905030,"ej,mattd001,M,nelsj901,Arguing balls and strikes"
17167,MIA201905030,$Miami manager Mattingly ejected by HP umpire Nelson for
17168,MIA201905030,arguing called strike on 4th pitch
17169,MIA201905030,Mound Visit
17170,MIA201905030,Mound Visit
17171,MIA201905030,Mound Visit
17172,MIA201905030,Mound Visit
17173,MIA201905040,Mound Visit
17174,MIA201905040,Mound Visit
17175,MIA201905040,Mound Visit
17176,MIA201905040,Mound Visit
17177,MIA201905040,$Braves challenged call that Acuna was out at 1st; call
17178,MIA201905040,was overturned - ground out
17179,MIA201905040,Mound Visit
17180,MIA201905040,Injury Delay
17181,MIA201905040,Mound Visit
17182,MIA201905040,"$originally scored as S4 and E4, changed to S6 and E6 on 05-07-2019"
17183,MIA201905050,Mound Visit
17184,MIA201905050,Mound Visit
17185,MIA201905050,Mound Visit
17186,MIA201905050,Mound Visit
17187,MIA201905050,Mound Visit
17188,MIA201905050,Mound Visit
17189,MIA201905140,Mound Visit
17190,MIA201905140,Mound Visit
17191,MIA201905150,Mound Visit
17192,MIA201905150,$Rojas left with injured back
17193,MIA201905150,Injury Delay
17194,MIA201905150,Mound Visit
17195,MIA201905150,Mound Visit
17196,MIA201905150,Mound Visit
17197,MIA201905150,Mound Visit
17198,MIA201905150,Mound Visit
17199,MIA201905150,Mound Visit
17200,MIA201905150,Mound Visit
17201,MIA201905170,$Marlins challenged call that Rojas was out at 2nd; call
17202,MIA201905170,was overturned - safe on pickoff attempt
17203,MIA201905170,Mound Visit
17204,MIA201905170,Mound Visit
17205,MIA201905170,Mound Visit
17206,MIA201905170,Mound Visit
17207,MIA201905170,Mound Visit
17208,MIA201905170,Mound Visit
17209,MIA201905170,Mound Visit
17210,MIA201905180,Mound Visit
17211,MIA201905180,$Alfaro left with injured leg
17212,MIA201905180,Mound Visit
17213,MIA201905180,Injury Delay
17214,MIA201905180,Mound Visit
17215,MIA201905180,Mound Visit
17216,MIA201905190,Mound Visit
17217,MIA201905190,Injury Delay
17218,MIA201905190,Mound Visit
17219,MIA201905190,Mound Visit
17220,MIA201905280,$Marlins challenged call that Castro was out at 3rd; call was
17221,MIA201905280,overturned - double and safe at 3rd on error
17222,MIA201905280,Mound Visit
17223,MIA201905280,Injury Delay
17224,MIA201905280,Mound Visit
17225,MIA201905290,Mound Visit
17226,MIA201905290,Mound Visit
17227,MIA201905290,Mound Visit
17228,MIA201905290,$Batter interference
17229,MIA201905300,Mound Visit
17230,MIA201905300,Mound Visit
17231,MIA201905300,Mound Visit
17232,MIA201905300,Mound Visit
