,id,type,data
41012,NYN201907030,ump2b,dejer901
41013,NYN201907030,ump3b,cedeg901
41014,NYN201907030,howscored,park
41015,NYN201907030,pitches,pitches
41016,NYN201907030,oscorer,oconj701
41017,NYN201907030,temp,85
41018,NYN201907030,winddir,tolf
41019,NYN201907030,windspeed,6
41020,NYN201907030,fieldcond,unknown
41021,NYN201907030,precip,unknown
41022,NYN201907030,sky,cloudy
41023,NYN201907030,timeofgame,197
41024,NYN201907030,attendance,43323
41025,NYN201907030,wp,germd001
41026,NYN201907030,lp,vargj001
41027,NYN201907030,save,
41028,NYN201907050,visteam,PHI
41029,NYN201907050,hometeam,NYN
41030,NYN201907050,site,NYC20
41031,NYN201907050,date,2019/07/05
41032,NYN201907050,number,0
41033,NYN201907050,starttime,7:10PM
41034,NYN201907050,daynight,night
41035,NYN201907050,usedh,false
41036,NYN201907050,umphome,gormb901
41037,NYN201907050,ump1b,gibsh902
41038,NYN201907050,ump2b,guccc901
41039,NYN201907050,ump3b,carlm901
41040,NYN201907050,howscored,park
41041,NYN201907050,pitches,pitches
41042,NYN201907050,oscorer,sprej701
41043,NYN201907050,temp,81
41044,NYN201907050,winddir,tolf
41045,NYN201907050,windspeed,11
41046,NYN201907050,fieldcond,unknown
41047,NYN201907050,precip,unknown
41048,NYN201907050,sky,cloudy
41049,NYN201907050,timeofgame,195
41050,NYN201907050,attendance,32546
41051,NYN201907050,wp,morga001
41052,NYN201907050,lp,diaze006
41053,NYN201907050,save,
41054,NYN201907060,visteam,PHI
41055,NYN201907060,hometeam,NYN
41056,NYN201907060,site,NYC20
41057,NYN201907060,date,2019/07/06
41058,NYN201907060,number,0
41059,NYN201907060,starttime,8:01PM
41060,NYN201907060,daynight,night
41061,NYN201907060,usedh,false
41062,NYN201907060,umphome,gibsh902
41063,NYN201907060,ump1b,guccc901
41064,NYN201907060,ump2b,carlm901
41065,NYN201907060,ump3b,gormb901
41066,NYN201907060,howscored,park
41067,NYN201907060,pitches,pitches
41068,NYN201907060,oscorer,karph701
41069,NYN201907060,temp,77
41070,NYN201907060,winddir,tocf
41071,NYN201907060,windspeed,9
41072,NYN201907060,fieldcond,unknown
41073,NYN201907060,precip,unknown
41074,NYN201907060,sky,cloudy
41075,NYN201907060,timeofgame,202
41076,NYN201907060,attendance,31350
41077,NYN201907060,wp,syndn001
41078,NYN201907060,lp,arrij001
41079,NYN201907060,save,diaze006
41080,NYN201907070,visteam,PHI
41081,NYN201907070,hometeam,NYN
41082,NYN201907070,site,NYC20
41083,NYN201907070,date,2019/07/07
41084,NYN201907070,number,0
41085,NYN201907070,starttime,1:10PM
41086,NYN201907070,daynight,day
41087,NYN201907070,usedh,false
41088,NYN201907070,umphome,guccc901
41089,NYN201907070,ump1b,carlm901
41090,NYN201907070,ump2b,gormb901
41091,NYN201907070,ump3b,gibsh902
41092,NYN201907070,howscored,park
41093,NYN201907070,pitches,pitches
41094,NYN201907070,oscorer,karph701
41095,NYN201907070,temp,82
41096,NYN201907070,winddir,fromcf
41097,NYN201907070,windspeed,11
41098,NYN201907070,fieldcond,unknown
41099,NYN201907070,precip,unknown
41100,NYN201907070,sky,cloudy
41101,NYN201907070,timeofgame,200
41102,NYN201907070,attendance,34247
41103,NYN201907070,wp,nolaa001
41104,NYN201907070,lp,wheez001
41105,NYN201907070,save,
41106,NYN201907230,visteam,SDN
41107,NYN201907230,hometeam,NYN
41108,NYN201907230,site,NYC20
41109,NYN201907230,date,2019/07/23
41110,NYN201907230,number,0
41111,NYN201907230,starttime,7:12PM
41112,NYN201907230,daynight,night
41113,NYN201907230,usedh,false
41114,NYN201907230,umphome,gibsh902
41115,NYN201907230,ump1b,blakr901
41116,NYN201907230,ump2b,barrt901
41117,NYN201907230,ump3b,carlm901
41118,NYN201907230,howscored,park
41119,NYN201907230,pitches,pitches
41120,NYN201907230,oscorer,karph701
41121,NYN201907230,temp,72
41122,NYN201907230,winddir,fromrf
41123,NYN201907230,windspeed,6
41124,NYN201907230,fieldcond,unknown
41125,NYN201907230,precip,unknown
41126,NYN201907230,sky,cloudy
41127,NYN201907230,timeofgame,182
41128,NYN201907230,attendance,33199
41129,NYN201907230,wp,vargj001
41130,NYN201907230,lp,paddc001
41131,NYN201907230,save,diaze006
41132,NYN201907240,visteam,SDN
41133,NYN201907240,hometeam,NYN
41134,NYN201907240,site,NYC20
41135,NYN201907240,date,2019/07/24
41136,NYN201907240,number,0
41137,NYN201907240,starttime,7:10PM
41138,NYN201907240,daynight,night
41139,NYN201907240,usedh,false
41140,NYN201907240,umphome,blakr901
41141,NYN201907240,ump1b,gormb901
41142,NYN201907240,ump2b,carlm901
41143,NYN201907240,ump3b,gibsh902
41144,NYN201907240,howscored,park
41145,NYN201907240,pitches,pitches
41146,NYN201907240,oscorer,karph701
41147,NYN201907240,temp,82
41148,NYN201907240,winddir,fromcf
41149,NYN201907240,windspeed,10
41150,NYN201907240,fieldcond,unknown
41151,NYN201907240,precip,unknown
41152,NYN201907240,sky,sunny
41153,NYN201907240,timeofgame,200
41154,NYN201907240,attendance,32252
41155,NYN201907240,wp,stram001
41156,NYN201907240,lp,syndn001
41157,NYN201907240,save,
41158,NYN201907250,visteam,SDN
41159,NYN201907250,hometeam,NYN
41160,NYN201907250,site,NYC20
41161,NYN201907250,date,2019/07/25
41162,NYN201907250,number,0
41163,NYN201907250,starttime,12:10PM
41164,NYN201907250,daynight,day
41165,NYN201907250,usedh,false
41166,NYN201907250,umphome,gormb901
41167,NYN201907250,ump1b,carlm901
41168,NYN201907250,ump2b,gibsh902
41169,NYN201907250,ump3b,blakr901
41170,NYN201907250,howscored,park
41171,NYN201907250,pitches,pitches
41172,NYN201907250,oscorer,karph701
41173,NYN201907250,temp,82
41174,NYN201907250,winddir,fromlf
41175,NYN201907250,windspeed,8
41176,NYN201907250,fieldcond,unknown
41177,NYN201907250,precip,unknown
41178,NYN201907250,sky,sunny
41179,NYN201907250,timeofgame,169
41180,NYN201907250,attendance,37822
41181,NYN201907250,wp,degrj001
41182,NYN201907250,lp,lauee001
41183,NYN201907250,save,
41184,NYN201907260,visteam,PIT
41185,NYN201907260,hometeam,NYN
41186,NYN201907260,site,NYC20
41187,NYN201907260,date,2019/07/26
41188,NYN201907260,number,0
41189,NYN201907260,starttime,7:11PM
41190,NYN201907260,daynight,night
41191,NYN201907260,usedh,false
41192,NYN201907260,umphome,hudsm901
41193,NYN201907260,ump1b,wendh902
41194,NYN201907260,ump2b,ticht901
41195,NYN201907260,ump3b,bakej902
41196,NYN201907260,howscored,park
41197,NYN201907260,pitches,pitches
41198,NYN201907260,oscorer,sprej701
41199,NYN201907260,temp,83
41200,NYN201907260,winddir,tolf
41201,NYN201907260,windspeed,10
41202,NYN201907260,fieldcond,unknown
41203,NYN201907260,precip,unknown
41204,NYN201907260,sky,sunny
41205,NYN201907260,timeofgame,141
41206,NYN201907260,attendance,33776
41207,NYN201907260,wp,wheez001
41208,NYN201907260,lp,agrad001
41209,NYN201907260,save,lugos001
41210,NYN201907270,visteam,PIT
41211,NYN201907270,hometeam,NYN
41212,NYN201907270,site,NYC20
41213,NYN201907270,date,2019/07/27
41214,NYN201907270,number,0
41215,NYN201907270,starttime,7:11PM
41216,NYN201907270,daynight,night
41217,NYN201907270,usedh,false
41218,NYN201907270,umphome,wendh902
41219,NYN201907270,ump1b,ticht901
41220,NYN201907270,ump2b,bakej902
41221,NYN201907270,ump3b,hudsm901
41222,NYN201907270,howscored,park
41223,NYN201907270,pitches,pitches
41224,NYN201907270,oscorer,sprej701
41225,NYN201907270,temp,80
41226,NYN201907270,winddir,tolf
41227,NYN201907270,windspeed,13
41228,NYN201907270,fieldcond,unknown
41229,NYN201907270,precip,unknown
41230,NYN201907270,sky,sunny
41231,NYN201907270,timeofgame,130
41232,NYN201907270,attendance,39944
41233,NYN201907270,wp,matzs001
41234,NYN201907270,lp,willt002
41235,NYN201907270,save,
41236,NYN201907280,visteam,PIT
41237,NYN201907280,hometeam,NYN
41238,NYN201907280,site,NYC20
41239,NYN201907280,date,2019/07/28
41240,NYN201907280,number,0
41241,NYN201907280,starttime,1:12PM
41242,NYN201907280,daynight,day
41243,NYN201907280,usedh,false
41244,NYN201907280,umphome,ticht901
41245,NYN201907280,ump1b,bakej902
41246,NYN201907280,ump2b,hudsm901
41247,NYN201907280,ump3b,wendh902
41248,NYN201907280,howscored,park
41249,NYN201907280,pitches,pitches
41250,NYN201907280,oscorer,sprej701
41251,NYN201907280,temp,89
41252,NYN201907280,winddir,tocf
41253,NYN201907280,windspeed,10
41254,NYN201907280,fieldcond,unknown
41255,NYN201907280,precip,unknown
41256,NYN201907280,sky,sunny
41257,NYN201907280,timeofgame,201
41258,NYN201907280,attendance,32976
41259,NYN201907280,wp,vargj001
41260,NYN201907280,lp,archc001
41261,NYN201907280,save,diaze006
41262,NYN201908051,visteam,MIA
41263,NYN201908051,hometeam,NYN
41264,NYN201908051,site,NYC20
41265,NYN201908051,date,2019/08/05
41266,NYN201908051,number,1
41267,NYN201908051,starttime,4:10PM
41268,NYN201908051,daynight,day
41269,NYN201908051,usedh,false
41270,NYN201908051,umphome,wolfj901
41271,NYN201908051,ump1b,ortir901
41272,NYN201908051,ump2b,iassd901
41273,NYN201908051,ump3b,gonzm901
41274,NYN201908051,howscored,park
41275,NYN201908051,pitches,pitches
41276,NYN201908051,oscorer,altmb701
41277,NYN201908051,temp,80
41278,NYN201908051,winddir,fromrf
41279,NYN201908051,windspeed,10
41280,NYN201908051,fieldcond,unknown
41281,NYN201908051,precip,unknown
41282,NYN201908051,sky,sunny
41283,NYN201908051,timeofgame,171
41284,NYN201908051,attendance,0
41285,NYN201908051,wp,degrj001
41286,NYN201908051,lp,duggr001
41287,NYN201908051,save,
41288,NYN201908052,visteam,MIA
41289,NYN201908052,hometeam,NYN
41290,NYN201908052,site,NYC20
41291,NYN201908052,date,2019/08/05
41292,NYN201908052,number,2
41293,NYN201908052,starttime,7:36PM
41294,NYN201908052,daynight,night
41295,NYN201908052,usedh,false
41296,NYN201908052,umphome,segac901
41297,NYN201908052,ump1b,iassd901
41298,NYN201908052,ump2b,gonzm901
41299,NYN201908052,ump3b,ortir901
41300,NYN201908052,howscored,park
41301,NYN201908052,pitches,pitches
41302,NYN201908052,oscorer,altmb701
41303,NYN201908052,temp,77
41304,NYN201908052,winddir,fromrf
41305,NYN201908052,windspeed,7
41306,NYN201908052,fieldcond,unknown
41307,NYN201908052,precip,unknown
41308,NYN201908052,sky,cloudy
41309,NYN201908052,timeofgame,189
41310,NYN201908052,attendance,29645
41311,NYN201908052,wp,famij001
41312,NYN201908052,lp,brigj002
41313,NYN201908052,save,lugos001
41314,NYN201908060,visteam,MIA
41315,NYN201908060,hometeam,NYN
41316,NYN201908060,site,NYC20
41317,NYN201908060,date,2019/08/06
41318,NYN201908060,number,0
41319,NYN201908060,starttime,7:10PM
41320,NYN201908060,daynight,night
41321,NYN201908060,usedh,false
41322,NYN201908060,umphome,iassd901
41323,NYN201908060,ump1b,gonzm901
41324,NYN201908060,ump2b,wolfj901
41325,NYN201908060,ump3b,segac901
41326,NYN201908060,howscored,park
41327,NYN201908060,pitches,pitches
41328,NYN201908060,oscorer,altmb701
41329,NYN201908060,temp,79
41330,NYN201908060,winddir,tolf
41331,NYN201908060,windspeed,10
41332,NYN201908060,fieldcond,unknown
41333,NYN201908060,precip,unknown
41334,NYN201908060,sky,sunny
41335,NYN201908060,timeofgame,158
41336,NYN201908060,attendance,27479
41337,NYN201908060,wp,wheez001
41338,NYN201908060,lp,noesh001
41339,NYN201908060,save,
41340,NYN201908070,visteam,MIA
41341,NYN201908070,hometeam,NYN
41342,NYN201908070,site,NYC20
41343,NYN201908070,date,2019/08/07
41344,NYN201908070,number,0
41345,NYN201908070,starttime,12:10PM
41346,NYN201908070,daynight,day
41347,NYN201908070,usedh,false
41348,NYN201908070,umphome,gonzm901
41349,NYN201908070,ump1b,wolfj901
41350,NYN201908070,ump2b,segac901
41351,NYN201908070,ump3b,iassd901
41352,NYN201908070,howscored,park
41353,NYN201908070,pitches,pitches
41354,NYN201908070,oscorer,oconj701
41355,NYN201908070,temp,81
41356,NYN201908070,winddir,tolf
41357,NYN201908070,windspeed,15
41358,NYN201908070,fieldcond,unknown
41359,NYN201908070,precip,unknown
41360,NYN201908070,sky,cloudy
41361,NYN201908070,timeofgame,146
41362,NYN201908070,attendance,26349
41363,NYN201908070,wp,matzs001
41364,NYN201908070,lp,yamaj001
41365,NYN201908070,save,
41366,NYN201908090,visteam,WAS
41367,NYN201908090,hometeam,NYN
41368,NYN201908090,site,NYC20
41369,NYN201908090,date,2019/08/09
41370,NYN201908090,number,0
41371,NYN201908090,starttime,7:11PM
41372,NYN201908090,daynight,night
41373,NYN201908090,usedh,false
41374,NYN201908090,umphome,carlm901
41375,NYN201908090,ump1b,gibsh902
41376,NYN201908090,ump2b,reybd901
41377,NYN201908090,ump3b,blakr901
41378,NYN201908090,howscored,park
41379,NYN201908090,pitches,pitches
41380,NYN201908090,oscorer,karph701
41381,NYN201908090,temp,80
41382,NYN201908090,winddir,torf
41383,NYN201908090,windspeed,3
41384,NYN201908090,fieldcond,unknown
41385,NYN201908090,precip,unknown
41386,NYN201908090,sky,cloudy
41387,NYN201908090,timeofgame,200
41388,NYN201908090,attendance,39602
41389,NYN201908090,wp,avill001
41390,NYN201908090,lp,dools001
41391,NYN201908090,save,
41392,NYN201908100,visteam,WAS
41393,NYN201908100,hometeam,NYN
41394,NYN201908100,site,NYC20
41395,NYN201908100,date,2019/08/10
41396,NYN201908100,number,0
41397,NYN201908100,starttime,7:11PM
41398,NYN201908100,daynight,night
41399,NYN201908100,usedh,false
41400,NYN201908100,umphome,gibsh902
41401,NYN201908100,ump1b,reybd901
41402,NYN201908100,ump2b,blakr901
41403,NYN201908100,ump3b,carlm901
41404,NYN201908100,howscored,park
41405,NYN201908100,pitches,pitches
41406,NYN201908100,oscorer,karph701
41407,NYN201908100,temp,79
41408,NYN201908100,winddir,ltor
41409,NYN201908100,windspeed,14
41410,NYN201908100,fieldcond,unknown
41411,NYN201908100,precip,unknown
41412,NYN201908100,sky,sunny
41413,NYN201908100,timeofgame,154
41414,NYN201908100,attendance,43875
41415,NYN201908100,wp,lugos001
41416,NYN201908100,lp,rodnf001
41417,NYN201908100,save,
41418,NYN201908110,visteam,WAS
41419,NYN201908110,hometeam,NYN
41420,NYN201908110,site,NYC20
41421,NYN201908110,date,2019/08/11
41422,NYN201908110,number,0
41423,NYN201908110,starttime,1:10PM
41424,NYN201908110,daynight,day
41425,NYN201908110,usedh,false
41426,NYN201908110,umphome,reybd901
41427,NYN201908110,ump1b,blakr901
41428,NYN201908110,ump2b,carlm901
41429,NYN201908110,ump3b,gibsh902
41430,NYN201908110,howscored,park
41431,NYN201908110,pitches,pitches
41432,NYN201908110,oscorer,karph701
41433,NYN201908110,temp,79
41434,NYN201908110,winddir,ltor
41435,NYN201908110,windspeed,9
41436,NYN201908110,fieldcond,unknown
41437,NYN201908110,precip,unknown
41438,NYN201908110,sky,cloudy
41439,NYN201908110,timeofgame,215
41440,NYN201908110,attendance,41000
41441,NYN201908110,wp,gracm003
41442,NYN201908110,lp,gselr001
41443,NYN201908110,save,dools001
41444,NYN201908200,visteam,CLE
41445,NYN201908200,hometeam,NYN
41446,NYN201908200,site,NYC20
41447,NYN201908200,date,2019/08/20
41448,NYN201908200,number,0
41449,NYN201908200,starttime,7:10PM
41450,NYN201908200,daynight,night
41451,NYN201908200,usedh,false
41452,NYN201908200,umphome,everm901
41453,NYN201908200,ump1b,barrl901
41454,NYN201908200,ump2b,guccc901
41455,NYN201908200,ump3b,blakr901
41456,NYN201908200,howscored,park
41457,NYN201908200,pitches,pitches
41458,NYN201908200,oscorer,karph701
41459,NYN201908200,temp,83
41460,NYN201908200,winddir,tolf
41461,NYN201908200,windspeed,9
41462,NYN201908200,fieldcond,unknown
41463,NYN201908200,precip,unknown
41464,NYN201908200,sky,cloudy
41465,NYN201908200,timeofgame,161
41466,NYN201908200,attendance,33800
41467,NYN201908200,wp,matzs001
41468,NYN201908200,lp,biebs001
41469,NYN201908200,save,
41470,NYN201908210,visteam,CLE
41471,NYN201908210,hometeam,NYN
41472,NYN201908210,site,NYC20
41473,NYN201908210,date,2019/08/21
41474,NYN201908210,number,0
41475,NYN201908210,starttime,7:16PM
41476,NYN201908210,daynight,night
41477,NYN201908210,usedh,false
41478,NYN201908210,umphome,barrl901
41479,NYN201908210,ump1b,guccc901
41480,NYN201908210,ump2b,blakr901
41481,NYN201908210,ump3b,everm901
41482,NYN201908210,howscored,park
41483,NYN201908210,pitches,pitches
41484,NYN201908210,oscorer,altmb701
41485,NYN201908210,temp,78
41486,NYN201908210,winddir,tolf
41487,NYN201908210,windspeed,7
41488,NYN201908210,fieldcond,unknown
41489,NYN201908210,precip,unknown
41490,NYN201908210,sky,cloudy
41491,NYN201908210,timeofgame,202
41492,NYN201908210,attendance,28349
41493,NYN201908210,wp,avill001
41494,NYN201908210,lp,handb001
41495,NYN201908210,save,
41496,NYN201908220,visteam,CLE
41497,NYN201908220,hometeam,NYN
41498,NYN201908220,site,NYC20
41499,NYN201908220,date,2019/08/22
41500,NYN201908220,number,0
41501,NYN201908220,starttime,7:11PM
41502,NYN201908220,daynight,night
41503,NYN201908220,usedh,false
41504,NYN201908220,umphome,guccc901
41505,NYN201908220,ump1b,blakr901
41506,NYN201908220,ump2b,everm901
41507,NYN201908220,ump3b,barrl901
41508,NYN201908220,howscored,park
41509,NYN201908220,pitches,pitches
41510,NYN201908220,oscorer,altmb701
41511,NYN201908220,temp,83
41512,NYN201908220,winddir,ltor
41513,NYN201908220,windspeed,5
41514,NYN201908220,fieldcond,unknown
41515,NYN201908220,precip,unknown
41516,NYN201908220,sky,cloudy
41517,NYN201908220,timeofgame,128
41518,NYN201908220,attendance,30998
41519,NYN201908220,wp,syndn001
41520,NYN201908220,lp,civaa001
41521,NYN201908220,save,sewap001
41522,NYN201908230,visteam,ATL
41523,NYN201908230,hometeam,NYN
41524,NYN201908230,site,NYC20
41525,NYN201908230,date,2019/08/23
41526,NYN201908230,number,0
41527,NYN201908230,starttime,7:10PM
41528,NYN201908230,daynight,night
41529,NYN201908230,usedh,false
41530,NYN201908230,umphome,hudsm901
41531,NYN201908230,ump1b,johna901
41532,NYN201908230,ump2b,cedeg901
41533,NYN201908230,ump3b,wolcq901
41534,NYN201908230,howscored,park
41535,NYN201908230,pitches,pitches
41536,NYN201908230,oscorer,sprej701
41537,NYN201908230,temp,75
41538,NYN201908230,winddir,fromlf
41539,NYN201908230,windspeed,7
41540,NYN201908230,fieldcond,unknown
41541,NYN201908230,precip,unknown
41542,NYN201908230,sky,cloudy
41543,NYN201908230,timeofgame,277
41544,NYN201908230,attendance,31437
41545,NYN201908230,wp,jackl001
41546,NYN201908230,lp,famij001
41547,NYN201908230,save,melam001
41548,NYN201908240,visteam,ATL
41549,NYN201908240,hometeam,NYN
41550,NYN201908240,site,NYC20
41551,NYN201908240,date,2019/08/24
41552,NYN201908240,number,0
41553,NYN201908240,starttime,7:10PM
41554,NYN201908240,daynight,night
41555,NYN201908240,usedh,false
41556,NYN201908240,umphome,johna901
41557,NYN201908240,ump1b,cedeg901
41558,NYN201908240,ump2b,wolcq901
41559,NYN201908240,ump3b,hudsm901
41560,NYN201908240,howscored,park
41561,NYN201908240,pitches,pitches
41562,NYN201908240,oscorer,sprej701
41563,NYN201908240,temp,74
41564,NYN201908240,winddir,fromrf
41565,NYN201908240,windspeed,7
41566,NYN201908240,fieldcond,unknown
41567,NYN201908240,precip,unknown
41568,NYN201908240,sky,sunny
41569,NYN201908240,timeofgame,194
41570,NYN201908240,attendance,38300
41571,NYN201908240,wp,tomlj001
41572,NYN201908240,lp,bracb001
41573,NYN201908240,save,
41574,NYN201908250,visteam,ATL
41575,NYN201908250,hometeam,NYN
41576,NYN201908250,site,NYC20
41577,NYN201908250,date,2019/08/25
41578,NYN201908250,number,0
41579,NYN201908250,starttime,1:11PM
41580,NYN201908250,daynight,day
41581,NYN201908250,usedh,false
41582,NYN201908250,umphome,cedeg901
41583,NYN201908250,ump1b,wolcq901
41584,NYN201908250,ump2b,hudsm901
41585,NYN201908250,ump3b,johna901
41586,NYN201908250,howscored,park
41587,NYN201908250,pitches,pitches
41588,NYN201908250,oscorer,sprej701
41589,NYN201908250,temp,74
41590,NYN201908250,winddir,fromcf
41591,NYN201908250,windspeed,18
41592,NYN201908250,fieldcond,unknown
41593,NYN201908250,precip,unknown
41594,NYN201908250,sky,sunny
41595,NYN201908250,timeofgame,165
41596,NYN201908250,attendance,30170
41597,NYN201908250,wp,keucd001
